2022-05-11 08:59:42.822 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:04.853 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:14.838 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:14.838 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:24.841 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:24.841 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:34.865 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:34.865 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:44.858 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:44.858 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:54.856 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:35:54.856 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:04.882 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:04.882 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:14.871 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:14.871 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:24.902 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:24.902 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:34.874 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:34.874 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:44.873 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:44.873 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:54.890 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:36:54.890 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:04.917 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:04.917 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:14.945 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:14.945 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:24.990 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:24.990 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:34.963 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:34.963 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:44.968 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:44.968 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:54.987 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:37:54.987 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:04.978 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:04.978 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:14.978 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:14.978 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:24.999 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:24.999 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:34.981 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:34.981 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:44.998 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:44.998 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:55.017 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:38:55.017 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:04.995 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:04.995 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:15.021 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:15.021 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:25.011 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:25.011 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:35.006 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:35.006 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:45.034 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:45.034 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:55.040 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:39:55.040 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:05.059 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:05.059 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:15.063 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:15.063 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:25.072 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:25.072 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:35.067 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:35.067 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:45.068 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:45.068 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:55.076 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:40:55.076 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:05.074 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:05.074 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:15.075 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:15.075 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:25.079 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:25.079 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:35.081 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:35.081 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:45.086 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:45.086 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:55.083 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:41:55.083 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:05.082 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:05.082 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:15.082 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:15.082 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:25.095 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:25.095 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:35.102 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:35.102 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:45.095 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:45.095 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:55.098 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:42:55.098 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:05.111 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:05.111 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:15.125 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:15.125 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:25.107 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:25.107 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:35.123 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:35.123 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:45.129 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:45.129 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:55.126 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:43:55.126 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:05.135 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:05.135 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:15.144 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:15.144 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:25.144 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:25.144 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:35.136 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:35.136 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:45.158 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:45.158 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:55.154 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:44:55.154 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:05.164 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:05.164 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:15.172 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:15.172 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:25.163 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:25.163 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:35.161 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:35.161 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:45.157 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:45.157 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:55.169 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:45:55.169 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:05.183 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:05.183 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:15.187 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:15.187 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:25.194 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:25.194 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:35.210 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:35.210 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:45.203 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:45.203 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:55.202 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:46:55.202 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:05.226 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:05.226 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:15.214 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:15.214 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:25.213 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:25.213 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:35.255 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:35.255 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:45.245 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:45.245 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:55.243 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:47:55.243 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:05.264 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:05.264 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:15.250 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:15.250 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:25.254 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:25.254 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:35.256 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:35.256 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:45.256 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:45.256 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:55.261 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:48:55.261 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:05.270 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:05.270 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:15.282 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:15.282 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:25.279 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:25.279 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:35.298 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:35.298 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:45.286 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:45.286 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:55.296 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:49:55.296 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:05.317 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:05.317 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:15.304 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:15.304 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:25.320 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:25.320 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:35.319 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:35.319 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:45.335 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:45.335 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:55.316 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:50:55.316 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:05.337 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:05.337 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:15.322 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:15.322 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:25.323 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:25.323 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:35.350 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:35.350 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:45.333 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:45.333 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:55.339 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:51:55.339 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:05.360 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:05.360 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:15.371 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:15.371 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:25.373 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:25.373 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:35.381 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:35.381 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:45.380 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:45.380 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:55.382 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:52:55.382 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:05.431 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:05.431 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:15.393 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:15.393 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:25.392 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:25.392 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:35.422 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:35.422 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:45.400 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:45.400 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:55.430 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:53:55.430 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:05.425 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:05.425 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:15.454 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:15.454 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:25.424 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:25.424 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:35.445 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:35.445 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:45.425 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:45.425 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:55.427 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:54:55.427 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:05.477 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:05.477 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:15.456 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:15.456 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:25.453 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:25.453 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:35.461 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:35.461 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:45.471 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:45.471 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:55.491 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:55:55.491 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:05.469 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:05.469 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:15.483 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:15.483 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:25.472 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:25.472 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:35.479 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:35.479 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:45.472 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:45.472 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:55.506 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:56:55.506 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:05.488 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:05.488 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:15.509 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:15.509 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:25.486 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:25.486 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:35.494 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:35.494 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:45.516 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:45.516 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:55.508 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:57:55.508 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:05.518 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:05.518 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:15.524 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:15.524 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:25.518 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:25.518 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:35.532 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:35.532 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:45.531 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:45.531 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:55.565 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:58:55.565 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:05.544 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:05.544 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:15.538 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:15.538 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:25.548 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:25.548 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:35.569 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:35.569 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:45.561 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:45.561 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:55.577 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 10:59:55.577 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:05.582 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:05.582 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:15.585 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:15.585 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:25.585 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:25.585 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:35.602 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:35.602 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:45.591 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:45.591 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:55.599 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:00:55.599 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:05.635 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:05.635 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:15.624 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:15.624 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:25.656 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:25.656 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:35.623 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:35.623 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:45.666 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:45.666 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:55.631 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:01:55.631 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:05.640 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:05.640 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:15.672 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:15.672 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:25.670 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:25.670 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:35.674 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:35.674 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:45.676 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:45.676 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:55.678 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:02:55.678 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:05.672 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:05.672 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:15.683 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:15.683 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:25.692 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:25.692 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:35.676 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:35.676 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:45.682 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:45.682 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:55.685 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:03:55.685 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:04:05.706 | tasks.py 38 | INFO | 暂无未反制的数据
2022-05-11 11:04:05.706 | tasks.py 38 | INFO | 暂无未反制的数据
